FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	label
0	KUL_000013_s1	-45.61584494454799	-1.722587632726567	2.002285183014243	3.398075595304741	1.135393881381115	14.329138504590846	6.8858267152741695	1.8784488761203804	2.5138082185769073	-1.6206228330014663	-2.1121349575199972	-5.253737633716878	0.6934276152405069	4.525874558480013	1.9078466089113584	-7.5639089393037064	3.629224109796401	3.9440937896207537	3.4618388671846057	2.3510628059329597	5.073586055881808	-3.454472023519643	-4.853008057929746	-5.168027792532893	7.591407130791266	-5.590625539530184	-3.2932821992045174	-1.422597713947732	-0.2939095916887486	-2.9155424322714234	-2.076184593426911	1.0572676884661323	0.3358665558852373	-5.478893579476302	-0.8848542923791124	2.4618147570859765	-0.1769444022747386	-0.8115972553321111	-2.7795455643007254	-2.149705779652939	1.7336691060070928	1.6244170239153621	0.47705545072409683	-2.2479347974307236	0.31020235845308447	-0.7208803364158072	1.4612913991279468	-1.7172927970548566	1.4879196857230108	-2.4212445545772097	new
0	KUL_000014_s1	-46.02907025877061	-17.89487726266577	-1.1811952307987847	8.195072862565052	-6.953958255238831	-1.85280577995791	-1.7986333379202997	11.021020356108398	-4.147891480317575	5.216413673716501	-4.5067800069392545	-0.9432117927003739	4.017366706430717	-0.1563587550576341	-5.506570321153779	1.05884559068405	-5.356260810250658	4.596992490551097	-4.92234392894719	-3.1362639449169616	3.687203932867242	-3.460559265530703	-1.3885898052607748	-1.7424830017422128	-1.3156146957259676	-2.2838122950190316	-3.313908677829661	-0.11961762309376384	-2.2886309380213126	-2.7296223169932308	2.235763695698307	0.1260396149495988	0.7869998583826588	0.3053090078603934	0.16454603397757833	4.263927277868509	2.188521854106119	2.963613502720872	1.7754568968668085	-0.47829416542940983	5.128161797029395	-3.2750367783706276	3.524585729972204	-0.9853961378753139	-0.1573206688721582	2.2781460267688907	0.06790757386208451	0.5932322950629892	0.4668763559198439	4.289310024605413	new
0	KUL_000015_s1	-45.85445131549979	-23.978967326501397	0.8968490537955226	4.395881859818463	-1.573960644157089	-6.2046946947167525	3.921045790653203	0.6262072475296102	9.371351342202768	0.7223918452403196	1.6890880488305928	3.897683581351867	-5.914074936570563	1.6107147694590345	-0.11362382528239227	-0.8686615856188666	1.555622613074911	-4.680023783694183	1.5130835516836103	1.2183243053618928	4.16648911011288	0.16965112185252573	1.2281984583809036	2.5470929408087732	-0.9477707084577633	0.8353374474461883	-1.720406367134241	1.091789251452034	3.277777038593359	-1.0548412738466983	2.558021636986764	-2.5293310435507053	4.434282293616815	-1.4344853914597993	4.151462996669533	-2.2580084284119764	1.0127572238787652	1.550335267306422	-1.4764160911431563	0.27913228785422817	-3.4642959231249786	-1.9101679788281924	1.8891159290453037	-1.7250796626066347	1.3017074127092374	0.48472897945138343	-1.6731371754799103	-2.596264825996918	-1.523543213528626	-1.6182545573972684	new
0	KUL_000016_s1	-46.22671695846342	-28.147453921548678	-1.1789554805630387	-3.4884375300466184	1.3730804258757394	-11.810553417807155	2.919889338777752	-7.395287702419016	-1.198705401317412	5.474327138462722	2.7193860478339973	-0.7627817035059278	-7.0523058163583805	-5.014303799347863	-5.112573597684286	7.184203309245052	0.9382666372742657	3.548702180166145	-2.9235508632569926	-5.876952064948953	-0.4531658357543019	1.5671934039152757	-0.26323969903130706	-3.347675372860141	-2.978096400318073	-3.151514564662057	-2.8425445987193156	-2.5676046423286327	-1.6217109940312275	-0.5199052204605286	2.7343067921313815	2.3847187175110025	-3.1834419969620207	-1.9470058311134024	1.5602296389536623	-0.5834871815904272	1.7776404750422357	6.287412365601043	-1.1083175531900291	3.9638022443743055	-1.511164930282475	-2.3407367594067257	0.036811414245606064	0.054575224820539614	0.24778225446106258	0.5722314168665664	-0.05826059045485722	-1.396260139984949	-2.0769079174435903	2.464928024465427	new
0	KUL_000017_s1	-43.66265399924696	-21.52847280633786	-1.784821712242301	6.971770908796984	-5.314695921405454	-6.176975809316292	-3.9825336214357736	-6.200554042997534	-1.6221954047928713	2.4983230901195177	1.7430864427291652	-3.332125044482822	-3.8513471798770404	-4.078285307226525	-5.7984734451861835	5.829251242916088	-2.1609891216355743	-0.0004025615536620841	-2.429007555417382	-2.56849933786227	-3.7563837285892308	4.676036840080976	2.8490192891620336	-4.639623211249616	-1.9924035874627857	-6.002121257035578	-0.4163815257198179	-3.07538442117115	-2.593891881435675	2.112293961486662	4.193055114325548	2.1777657155982224	-0.1249583834932288	-1.2403860339543396	1.5809482279126985	2.24175734636551	-0.39431084303809333	0.006231818776785497	1.2662531677635263	0.7774415065380068	1.8785282847355056	-6.325076286945303	0.18198763593313502	-0.342567940518236	2.308171295820949	-0.5831010423997471	2.3218532922643167	-0.19149557695978658	-0.8132089474086366	-6.301652222980784	new
0	KUL_000018_s1	-44.689247968265065	-25.387648843215956	-0.661302658015441	-3.4944751238478347	3.363385174216305	-3.722139471089386	-0.2531304424808244	-4.784822284250929	6.268972223826859	4.214884046400646	-1.9158266207358778	-6.156824944387154	-1.4208021349830204	-0.3666499399425269	2.072316375165084	7.390983454966578	-3.602767218252969	-2.0721414083575254	-4.84789889139217	-0.4175916896870947	1.7544679288041973	-0.8331643343433544	-2.7534684731910266	-5.208234320481487	2.062212060826995	0.6206512631873136	1.8839919842064692	0.21750436841338885	-0.4606202760813841	-1.9238424419927014	-2.5026362468962278	-0.576374717367449	-2.703902171469341	2.5180623017997066	-1.307592449061339	0.1120757350951315	-0.5568805033800468	-1.2832859008833049	-6.866698997792564	1.7381931424242771	0.07116540750081235	-0.127742337502211	-1.3040595745338197	-0.7610770041029264	-4.826751385470599	-2.942452310889824	0.016838983489142076	1.6593310867380975	-2.7091818660190707	-2.5843211835012894	new
0	KUL_000019_s1	-43.74054843372472	-25.87295816848838	0.09699627510810892	-4.139647156251913	-1.7318534515124302	-13.363868012595995	1.1410926731507551	-4.147613749791917	2.4597874192485945	3.47370273338688	1.901454985696315	-4.307476065275338	-2.9669340944254396	0.27695769234194395	-0.6444854054061545	7.059485992526574	-5.573510343120706	1.4216350935229998	-3.6952316694271916	-5.5894227557968295	0.07820347866449537	-0.4097776720980328	-2.6072849659112904	-5.4763219803755225	0.1341904294452843	-3.1890929069074767	1.6122430273656716	-2.059783377698756	0.9945888967425272	0.7872662548646054	1.7616697184566898	-0.8437597440402417	-5.042351437176554	0.2099211471155637	1.276660191753546	1.4943348086821597	-1.206057043952523	-0.9232739732397748	-1.8670052554354615	2.17567783066277	1.9410888085982165	-3.846167936545735	-1.356173699069687	0.6162613323750293	-2.359627287001708	0.16320341496110813	-2.332559964301326	-1.0639786217945	-3.5835390590865224	-0.5696786703041372	new
0	KUL_000020_s1	-47.50922233658356	-23.150224146914628	0.736679453263478	-3.627348677015604	3.506220498403091	0.11143976308968594	3.1255449980553283	0.38835616049376365	-7.894437923269614	-1.0722913608676703	-6.266903311858875	0.887708634282974	3.1090709371649203	-1.9238126056765366	-6.635712859883283	7.779185785374469	4.747501910342721	0.6018067410017626	-5.934047638347645	7.154346548804563	-6.221070023852404	0.2871997852763197	-5.142341884422749	-5.606289362814451	0.028019949190231205	0.339283833843745	-4.17332079966623	2.069549895823905	-0.7365862986036684	-2.1951150948638904	-0.2544587355058798	5.479158003972917	1.0677840110414054	2.3193268221755505	1.146742326587272	-2.5328236372121316	-3.9901787211250728	0.07852980961785488	-1.8471897064907907	1.5667011672279687	1.0408777870784873	0.03070302699753864	0.24531110600190983	-1.9423381736691685	0.2097337836619006	3.908307985775009	-3.2489131205190027	-3.06425534921575	-2.340992402413058	1.0338831764756835	new
0	KUL_000021_s1	-45.549730917816255	-18.367414881368596	2.3405735849384133	2.4041337725659058	-4.305519392043318	-1.0569907614333818	0.6830297996236897	7.427367500955605	-1.5364254077708133	2.588059728974206	1.7316832967681457	3.807227346367067	-1.5069655573271512	-2.8723892319330897	-2.9379849968346803	0.4994193649464847	-2.2561203117000566	-0.1129245521893167	0.3199983804920376	4.047358505879951	2.885277936988159	-1.557107085223467	0.8383002768704956	-0.9635004840495407	1.8417951523437093	4.332520124559237	-1.45263231913172	2.13767478410232	2.800919886434604	-1.8250815308209032	-2.3129981538272597	-2.1685325409521004	3.6205258099920554	-5.793230751200806	2.583524982954865	1.2583310848540301	-1.2257691205492747	0.3205697186125402	1.224269419016499	-0.7400231353375712	0.1103845934164706	0.8833245525667578	-4.394781076364651	3.2605433313900747	4.534774588094175	-0.46455513034361107	-2.1567099047606413	2.140639373879658	-4.265697392032656	2.6727712745015166	new
0	KUL_000022_s1	122.22534900703576	-11.373213834862263	-4.435432641049545	5.332274334010798	-3.0006803834778824	-1.054935324238827	1.9988887513671563	-6.870762052143496	-0.5949499613943335	-1.8961477827838678	-4.236341281567064	-7.90021197436075	-1.3330306611855485	3.0124888225062776	3.5287279293805844	0.07473396629529261	-0.7700562722682663	0.40742936066404173	1.4768638830612846	2.811349453978838	-2.242565945800963	1.7049117121471689	-1.955688495518922	-3.3981799575912834	-1.7027576932476909	3.5906646424984823	3.893911335822577	-0.05441003620001443	3.4475086922648006	2.8441730092718456	1.8339246081585163	-0.7942697994349398	-1.364458431112223	-0.048652632272580515	-1.715195214199127	-0.06883788905907531	-2.121178255437983	1.9910392330522864	3.27987675715389	0.6741562516934596	-0.0016397510268571294	0.8061992558727351	0.5484924327045635	-2.658581503798349	1.0778553370111812	-0.3485786168576059	-3.4142504039802435	1.5397222343834418	1.979693271655653	-3.5398007432956295	new
0	KUL_000023_s1	121.4349114169662	-10.31828526004696	-4.359985909707026	2.7015435664676586	0.26710402246777026	0.20453485196685833	-3.2755249275678207	14.439893131715287	-4.288375226662219	1.647959098783986	-12.824898494104318	-3.011319288849646	-3.498458255458411	2.3476059377786176	5.854883164990801	1.4071862326332374	-0.7766581131300596	-7.823619252839188	1.2426214737009535	1.7557114627994286	0.08307877346230583	1.944852824950185	-5.713797207354407	-2.286361774665782	-2.165213964966411	-0.02430356342814649	3.2459800099333327	-2.458004324004486	2.1472904070975014	4.988263630785814	-1.650073733313105	1.1556561457735668	-0.71856141805274	-1.1204743570119804	-3.9830951888856374	-2.978078861215033	-2.2738882021702573	-1.0044513013013507	1.5449681979712038	2.5380397716775476	-2.9741426506888873	0.5590672070792403	-0.7358841289378442	-0.7376348866644951	0.1783198496974982	-0.49372913758900877	-1.997630552247049	-0.7603556357867158	-0.5230199634201859	1.355366718532395	new
0	KUL_000024_s1	-45.08300576310021	-19.082517083994524	0.26326305590615673	-12.32938217018624	7.618821404153291	-3.911959369660523	3.986526142585716	-0.48345743367764205	-3.0058421357924034	-1.6054774710819468	5.9509553856689825	3.288549873517573	-1.1487199749202068	-1.3095431125258277	4.653511035060768	0.8538989386425666	0.9309984730868471	-0.25395744621271354	-3.018060351929399	1.617964431407959	-3.8642244171532694	1.3009406006919308	-2.0176589554504205	0.8792300963549482	-4.342363685010103	8.195759425489879	3.907907414357014	3.0502295422902312	2.21359400615206	-0.4295300086544319	2.107174083077127	-3.2603463179401078	-3.937196760653461	1.6761829877166339	-0.5520299383372244	0.5471695159743754	1.382506652785293	1.7858410743317445	2.1364181823669197	3.8675180867317622	1.9446634961461977	-6.643219598881343	-3.7805771409189592	2.4030421329499316	-1.1399571700527547	-1.0618430216839665	-1.8786685428473313	2.055440401310898	-0.20749453866561746	1.6470637781442004	new
0	KUL_000025_s1	-46.38377261572915	-19.17073229832722	1.230527602571497	-3.5449516789362523	0.9348060490950191	-2.42183203688801	-4.027246059889918	-6.338410691186612	0.8713941964127025	1.0663309408322814	2.8163971290882848	-4.503186755480379	1.2085664499675617	0.9991374032076938	7.718220179748059	-1.0046463145801936	-0.9436377929749801	-3.154200688553139	-4.016519914063444	-3.1454086318922543	0.45915873621249237	-0.7724135620759607	-0.29824168462847706	-0.19344785498303657	-2.638692961965618	1.2717160879753322	0.5792955792290144	-2.917504211668143	0.7344349480798943	-1.7455087586407338	3.9411702799387207	-2.625571853626174	3.3190355962609206	-0.8589242870989935	1.031229355686188	2.7477653689806862	2.6729364407383986	3.672443392327046	0.09915553335966687	0.0015127148378344993	-0.9328600405372218	-5.192821601804042	-1.803999810662075	0.9480106379428497	2.6584841955961496	-0.5661903050590069	-1.375624109304283	1.4943538045177989	1.848108664774261	1.3692131176773268	new
0	KUL_000026_s1	-47.04023845645154	-21.501334444424202	-3.8836015277816576	-3.038122147611727	2.760169555958213	-7.421422539049806	-1.1774870056091962	-6.682652480117498	-3.9894640957852783	-1.0524234509733377	-0.8268704296614968	4.608303635665977	0.005402546827404084	-0.1816356315508216	-2.1876052422508505	-0.5402514961746453	0.5632964917653301	-0.6930763699924479	2.6301492753805937	-0.02118500825091832	1.398925350574591	-2.5775985492673845	-2.0978171703849804	5.835347634506627	-2.3137607339355646	-0.11093944793504117	3.204863723447139	-1.7571568022188644	2.244109663050269	1.1812080861009453	-6.065450598912922	2.650570898971262	-1.6058940497391951	1.3909680059522287	2.648703060688708	2.3123550178871572	-5.2319975909836	-3.3612234955392513	-1.6496979293679452	3.4729624330926208	3.18918900905617	4.392395364671539	-3.2580419386316355	3.8811590996919545	-3.7043048282725826	3.5090949936599705	0.1226630784945098	2.6167996930612554	-1.769392231936632	2.415762733901995	new
0	KUL_000027_s1	-43.43894062084577	-21.91055726797266	-3.5807840015425	6.845096096339603	-5.683015488944552	-1.3668976932319752	-4.024621927180535	-3.396547450116926	-1.327206992931005	-3.6646931296622034	1.8371598214636453	-0.36563495430758336	-1.8282419659468583	-0.45675369662975274	-8.589096066658936	3.9079673129584025	-0.8130901137011587	3.972203683319464	6.597638178611879	0.21980473909174203	-1.0546982261259346	-3.0541239811406693	-2.769066812189296	4.010761831131666	0.3210510955103476	-2.496407102665473	-1.1287845536472272	0.8746533099306131	5.467543603783912	-3.670361745583728	0.18538932745625578	-1.2421247011834091	-5.687462702890448	-4.095949877832558	2.4526015758518427	-2.4572835031316176	-1.3583507649805897	-2.2654295706435676	-5.810925490318231	1.1032862512777253	0.8676614254709006	2.773039794814234	-2.4344622758775154	4.502504064449931	1.8673389348435978	-0.2895296215674994	0.8715974255726953	3.0012432336650208	-0.33869032606553884	0.652924748620589	new
0	KUL_000028_s1	129.4059322100326	-19.189073927971613	64.67090283990775	-1.9565677067639615	-1.8239949925297845	-0.707880549787467	-0.03190689088442952	-4.940521864425662	0.940532451700568	-2.2578000955339923	7.478068813857804	-5.5039641067318135	1.7558649184104111	0.04033574369893643	-0.478265131191981	2.4073751446308647	0.1947160536824734	-3.5141840607101007	-0.5686632481023083	-3.9060640130124056	1.967420736798097	-2.207809725127689	2.37215103164613	-0.2507705315558918	0.9987497294793869	-2.46952491275609	-0.5208508638964714	4.252106708494413	1.3950702887959483	1.5767347028608454	2.7862600730969014	-0.7330977761347447	1.3528292710076044	-0.8788654877617238	0.8433263947759064	0.8763356100494799	1.7159009997541905	-4.991104731698045	-3.3748381006699497	-3.108224613551952	-0.8863025744313123	4.099614401597408	-1.0288454962525493	2.016019793050868	0.25170083840893237	-0.6872045891860655	1.8008970265487534	-0.15089225173102916	-2.60079344699469	-0.7244377721808658	new
